shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex,GBDT_label,GBDT_probs
7953975,0.0,0.0,0.0,0.0,8.0,0.0,1.0,588.0,1407.0,561.0,4.0,0,0.97,7953975,0,0.7910867573249691
7959420,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1479.0,2565.0,834.0,4.0,0,0.61,7959420,0,0.7910867573249691
7963965,0.0,0.0,0.0,0.0,20.0,1.0,2.0,247.0,1899.0,405.0,4.124060150375939,0,0.78,7963965,0,0.7910867573249691
7992720,0.0,0.0,0.0,0.0,1.0,0.0,30.0,489.0,2946.0,7763.0,5.0,1,0.81,7992720,0,0.80791934985067
8002710,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1005.0,405.0,0.0,0,0.93,8002710,0,0.9101013615354286
8099550,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,1023.0,405.0,1.0,0,0.83,8099550,0,0.8013022647801775
8105355,0.0,0.0,0.0,0.0,6.0,0.0,1.0,247.0,993.0,405.0,5.0,0,0.95,8105355,0,0.7910867573249691
8137890,0.0,0.0,0.0,0.0,9.0,0.0,1.0,280.0,1068.0,405.0,2.0,0,0.94,8137890,0,0.7910867573249691
8198595,0.0,0.0,0.0,0.0,6.0,0.0,11.0,2161.0,6894.0,5189.0,4.0,0,0.67,8198595,0,0.7910867573249691
8199990,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1237.0,1095.0,405.0,5.0,2,0.54,8199990,0,0.7910867573249691
8242425,0.0,0.0,0.0,0.0,6.0,0.0,4.0,621.0,1083.0,405.0,5.0,0,0.99,8242425,0,0.7910867573249691
8258130,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1242.0,405.0,3.612781954887218,0,0.92,8258130,0,0.7910867573249691
8295885,0.0,0.0,0.0,0.0,13.0,0.0,12.0,467.0,5172.0,6164.0,3.0,1,0.65,8295885,0,0.7910867573249691
8355060,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1017.0,405.0,4.293233082706767,0,0.93,8355060,0,0.7910867573249691
8436015,0.0,0.0,1.0,0.0,5.0,0.0,27.0,2711.0,75945.0,33100.0,4.0,1,0.53,8436015,0,0.791170646214253
8458110,0.0,0.0,0.0,0.0,20.0,0.0,1.0,808.0,1545.0,405.0,5.0,0,0.84,8458110,0,0.7910867573249691
8554095,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1014.0,405.0,4.003759398496241,0,0.93,8554095,0,0.7910867573249691
8679735,0.0,0.0,0.0,0.0,18.0,0.0,22.0,522.0,1245.0,4071.0,4.0,1,0.71,8679735,0,0.7910867573249691
8801640,0.0,0.0,0.0,0.0,6.0,0.0,1.0,291.0,1032.0,405.0,4.842105263157895,0,0.93,8801640,0,0.7910867573249691
8842680,0.0,0.0,0.0,0.0,9.0,0.0,1.0,280.0,2868.0,431.0,4.0,0,0.78,8842680,0,0.7910867573249691
8895015,0.0,0.0,0.0,0.0,12.0,0.0,1.0,258.0,1113.0,405.0,4.526315789473684,0,0.98,8895015,0,0.7910867573249691
8999595,0.0,0.0,0.0,0.0,5.0,0.0,6.0,258.0,1014.0,405.0,4.785714285714285,0,0.96,8999595,0,0.7910867573249691
9012195,0.0,0.0,0.0,0.0,6.0,0.0,3.0,544.0,3954.0,548.0,1.0,0,0.94,9012195,0,0.7910867573249691
9029655,0.0,0.0,0.0,0.0,3.0,0.0,2.0,247.0,1215.0,1055.0,4.0,0,0.88,9029655,0,0.7910867573249691
9054990,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1083.0,405.0,4.6428571428571415,0,0.95,9054990,0,0.7910867573249691
9135720,0.0,0.0,0.0,0.0,9.0,0.0,1.0,291.0,1854.0,652.0,4.0,0,0.82,9135720,0,0.7910867573249691
9175050,0.0,0.0,0.0,0.0,16.0,0.0,4.0,357.0,2847.0,925.0,1.0,0,0.82,9175050,0,0.7910867573249691
9175140,0.0,0.0,0.0,0.0,20.0,0.0,11.0,269.0,1095.0,405.0,4.112781954887218,0,0.93,9175140,0,0.7910867573249691
9265365,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1380.0,1782.0,652.0,4.0,0,0.53,9265365,0,0.7910867573249691
9266625,0.0,0.0,0.0,0.0,16.0,0.0,10.0,4933.0,3741.0,1341.0,4.0,0,0.38,9266625,0,0.7910867573249691
9274005,0.0,0.0,0.0,0.0,6.0,0.0,30.0,676.0,4854.0,2641.0,4.0,1,0.59,9274005,0,0.7910867573249691
9364905,1.0,0.0,0.0,0.0,9.0,0.0,9.0,588.0,6105.0,2277.0,4.0,0,0.83,9364905,0,0.8119116327923376
9380475,0.0,0.0,0.0,0.0,7.0,0.0,1.0,302.0,975.0,405.0,4.7932330827067675,0,0.94,9380475,0,0.7910867573249691
9437310,0.0,0.0,0.0,0.0,8.0,0.0,12.0,555.0,45009.0,19151.0,3.0,0,0.7,9437310,0,0.7910867573249691
9514530,0.0,0.0,0.0,0.0,9.0,0.0,1.0,456.0,1797.0,522.0,4.0,0,0.84,9514530,0,0.7910867573249691
9539325,0.0,0.0,0.0,0.0,8.0,0.0,2.0,566.0,1101.0,405.0,3.0,0,0.96,9539325,0,0.7910867573249691
9663930,0.0,0.0,0.0,0.0,20.0,0.0,6.0,302.0,1005.0,405.0,4.0,0,0.92,9663930,0,0.7910867573249691
9883485,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,1086.0,405.0,4.909774436090225,0,0.95,9883485,0,0.7910867573249691
9966420,0.0,0.0,0.0,0.0,14.0,0.0,1.0,335.0,1020.0,405.0,4.808270676691729,0,1.0,9966420,0,0.7910867573249691
10038780,0.0,0.0,0.0,0.0,9.0,0.0,5.0,577.0,24171.0,1081.0,4.0,0,0.92,10038780,0,0.7910867573249691
10100520,0.0,0.0,0.0,0.0,5.0,0.0,1.0,544.0,1281.0,873.0,4.0,0,0.93,10100520,0,0.7910867573249691
10125180,0.0,0.0,0.0,0.0,8.0,0.0,2.0,291.0,1215.0,574.0,4.0,0,0.92,10125180,0,0.7910867573249691
10206360,0.0,0.0,0.0,0.0,8.0,0.0,5.0,423.0,6375.0,1094.0,4.0,0,0.88,10206360,0,0.7910867573249691
10212165,0.0,0.0,0.0,0.0,8.0,0.0,4.0,478.0,5655.0,1666.0,3.0,0,0.82,10212165,0,0.7910867573249691
10323270,0.0,0.0,0.0,0.0,8.0,0.0,1.0,258.0,1050.0,457.0,5.0,0,0.93,10323270,0,0.7910867573249691
10328535,0.0,0.0,0.0,0.0,6.0,0.0,1.0,346.0,1515.0,1575.0,4.0,0,0.62,10328535,0,0.7910867573249691
10575765,0.0,0.0,0.0,0.0,3.0,0.0,2.0,313.0,1164.0,509.0,1.0,0,0.95,10575765,0,0.7910867573249691
10584990,0.0,0.0,0.0,0.0,15.0,0.0,12.0,302.0,984.0,535.0,4.0,0,0.95,10584990,0,0.7910867573249691
10670580,1.0,0.0,0.0,0.0,6.0,0.0,1.0,775.0,9294.0,405.0,4.0,0,0.8,10670580,0,0.8119116327923376
10678815,0.0,0.0,0.0,0.0,9.0,0.0,2.0,478.0,1074.0,483.0,4.0,0,0.97,10678815,0,0.7910867573249691
10717830,0.0,0.0,0.0,0.0,20.0,0.0,11.0,280.0,1245.0,405.0,4.605263157894738,0,0.93,10717830,0,0.7910867573249691
10812510,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1391.0,2301.0,405.0,1.0,0,0.52,10812510,0,0.7910867573249691
10862685,0.0,0.0,0.0,0.0,2.0,0.0,28.0,357.0,1647.0,847.0,4.0,0,0.9,10862685,0,0.7910867573249691
10918890,0.0,0.0,0.0,0.0,16.0,0.0,6.0,511.0,9645.0,2056.0,3.0,0,0.75,10918890,0,0.7910867573249691
10963890,0.0,0.0,0.0,0.0,9.0,0.0,4.0,2073.0,34530.0,2706.0,4.0,0,0.85,10963890,0,0.7910867573249691
11072205,0.0,0.0,0.0,0.0,18.0,0.0,1.0,247.0,1257.0,405.0,5.0,0,0.88,11072205,0,0.7910867573249691
11156175,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1005.0,405.0,4.454887218045113,0,0.93,11156175,0,0.7910867573249691
11221695,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1038.0,405.0,4.7293233082706765,0,0.93,11221695,0,0.7910867573249691
11282625,0.0,0.0,0.0,0.0,9.0,0.0,1.0,247.0,22770.0,431.0,4.0,0,0.87,11282625,0,0.7910867573249691
11312325,0.0,0.0,0.0,0.0,13.0,0.0,3.0,2007.0,3342.0,886.0,3.0,0,0.62,11312325,0,0.7910867573249691
11344500,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,987.0,405.0,4.81954887218045,0,0.95,11344500,0,0.7910867573249691
11383740,0.0,0.0,0.0,0.0,0.0,0.0,20.0,885.0,1755.0,6125.0,4.0,1,0.82,11383740,0,0.8013022647801775
11462760,0.0,0.0,0.0,0.0,14.0,0.0,15.0,1094.0,12201.0,7737.0,4.0,0,0.66,11462760,0,0.7910867573249691
11472975,0.0,0.0,0.0,0.0,20.0,0.0,3.0,489.0,1272.0,496.0,4.0,0,0.91,11472975,0,0.7910867573249691
11502720,0.0,0.0,0.0,0.0,8.0,0.0,1.0,258.0,1023.0,405.0,4.845864661654135,0,0.94,11502720,0,0.7910867573249691
11505510,0.0,0.0,0.0,0.0,8.0,0.0,1.0,423.0,1548.0,405.0,5.0,0,0.93,11505510,0,0.7910867573249691
11520675,0.0,0.0,0.0,0.0,9.0,0.0,1.0,258.0,1251.0,405.0,1.0,0,0.92,11520675,0,0.7910867573249691
11564235,0.0,0.0,0.0,0.0,8.0,0.0,1.0,489.0,1614.0,444.0,2.0,0,0.95,11564235,0,0.7910867573249691
11596590,0.0,0.0,0.0,0.0,9.0,0.0,15.0,6891.0,8850.0,1874.0,2.0,0,0.52,11596590,0,0.7910867573249691
11626605,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1044.0,405.0,3.0112781954887216,0,0.92,11626605,0,0.7910867573249691
11653020,0.0,0.0,0.0,0.0,8.0,0.0,20.0,324.0,1047.0,405.0,4.0,0,0.86,11653020,0,0.7910867573249691
11780730,0.0,0.0,0.0,0.0,8.0,0.0,3.0,269.0,1176.0,405.0,5.0,0,0.95,11780730,0,0.7910867573249691
11894355,0.0,0.0,0.0,0.0,13.0,0.0,8.0,258.0,2910.0,405.0,1.0,0,0.84,11894355,0,0.7910867573249691
11937285,0.0,0.0,0.0,0.0,6.0,0.0,1.0,566.0,1062.0,743.0,4.0,0,0.94,11937285,0,0.7910867573249691
11953620,0.0,0.0,0.0,0.0,1.0,0.0,2.0,357.0,1062.0,405.0,5.0,0,0.9,11953620,0,0.80791934985067
11998755,0.0,0.0,0.0,0.0,6.0,0.0,7.0,390.0,38220.0,2576.0,4.0,0,0.84,11998755,0,0.7910867573249691
12173895,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1599.0,405.0,3.4135338345864663,0,0.9,12173895,0,0.7910867573249691
12211650,0.0,0.0,0.0,0.0,8.0,0.0,1.0,313.0,999.0,405.0,5.0,0,0.97,12211650,0,0.7910867573249691
12350430,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1014.0,405.0,0.0,0,0.93,12350430,0,0.9101013615354286
12380220,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1062.0,405.0,4.334586466165414,0,0.93,12380220,0,0.7910867573249691
12418200,0.0,0.0,0.0,0.0,6.0,0.0,1.0,280.0,1647.0,405.0,2.0,0,0.88,12418200,0,0.7910867573249691
12431250,0.0,0.0,0.0,0.0,8.0,0.0,6.0,302.0,1110.0,431.0,5.0,0,0.94,12431250,0,0.7910867573249691
12458835,0.0,0.0,0.0,0.0,15.0,0.0,3.0,335.0,1116.0,1146.0,5.0,0,0.86,12458835,0,0.7910867573249691
12482595,0.0,0.0,0.0,0.0,8.0,0.0,2.0,258.0,1299.0,405.0,5.0,0,0.9,12482595,0,0.7910867573249691
12511755,0.0,0.0,0.0,0.0,6.0,0.0,1.0,709.0,1917.0,457.0,2.0,0,0.81,12511755,0,0.7910867573249691
12577995,0.0,0.0,0.0,0.0,10.0,0.0,1.0,357.0,987.0,405.0,4.672932330827067,0,0.99,12577995,0,0.7910867573249691
12590235,0.0,0.0,0.0,0.0,6.0,0.0,3.0,390.0,1014.0,444.0,5.0,0,0.96,12590235,0,0.7910867573249691
12651975,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1056.0,405.0,3.6165413533834583,0,0.93,12651975,0,0.7910867573249691
12661875,0.0,0.0,0.0,0.0,6.0,0.0,9.0,1072.0,15378.0,3200.0,4.0,0,0.78,12661875,0,0.7910867573249691
12663360,0.0,0.0,0.0,0.0,6.0,0.0,1.0,951.0,4308.0,704.0,4.0,0,0.89,12663360,0,0.7910867573249691
12678075,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,1011.0,405.0,4.80827067669173,0,0.95,12678075,0,0.7910867573249691
12760335,0.0,0.0,0.0,0.0,8.0,0.0,1.0,764.0,1128.0,405.0,0.0,0,0.91,12760335,0,0.9101013615354286
12766860,0.0,0.0,0.0,0.0,14.0,0.0,2.0,258.0,1008.0,405.0,4.721804511278195,0,1.0,12766860,0,0.7910867573249691
12836025,0.0,0.0,0.0,0.0,4.0,0.0,6.0,764.0,1515.0,951.0,5.0,0,0.87,12836025,0,0.7910867573249691
12914145,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1050.0,405.0,4.0,0,0.93,12914145,0,0.7910867573249691
12991590,0.0,0.0,0.0,0.0,6.0,0.0,1.0,533.0,1260.0,405.0,4.699248120300752,0,0.91,12991590,0,0.7910867573249691
13015350,0.0,0.0,0.0,0.0,9.0,0.0,1.0,434.0,3174.0,1835.0,5.0,0,0.54,13015350,0,0.7910867573249691
13022190,0.0,0.0,0.0,0.0,14.0,0.0,16.0,456.0,10023.0,1172.0,2.0,0,0.82,13022190,0,0.7910867573249691
13084380,0.0,0.0,0.0,0.0,9.0,0.0,4.0,258.0,1365.0,405.0,3.7180451127819545,0,0.9,13084380,0,0.7910867573249691
13089645,0.0,0.0,0.0,0.0,6.0,0.0,1.0,280.0,1167.0,405.0,5.0,0,0.95,13089645,0,0.7910867573249691
13159935,0.0,0.0,0.0,0.0,9.0,0.0,21.0,687.0,14559.0,14627.0,3.0,0,0.51,13159935,0,0.7910867573249691
13178970,0.0,0.0,0.0,0.0,8.0,0.0,1.0,324.0,1227.0,405.0,5.0,0,0.95,13178970,0,0.7910867573249691
13337595,0.0,0.0,0.0,0.0,9.0,0.0,6.0,313.0,1035.0,405.0,3.0,0,0.94,13337595,0,0.7910867573249691
13402350,0.0,0.0,0.0,0.0,2.0,0.0,9.0,423.0,1161.0,405.0,4.0,0,0.94,13402350,0,0.7910867573249691
13410450,0.0,0.0,0.0,0.0,8.0,0.0,2.0,984.0,1716.0,1328.0,4.0,0,0.64,13410450,0,0.7910867573249691
13457115,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.0,1047.0,418.0,5.0,0,0.88,13457115,0,0.80791934985067
13507965,0.0,0.0,0.0,0.0,8.0,0.0,1.0,335.0,984.0,405.0,2.0,0,0.96,13507965,0,0.7910867573249691
13627215,0.0,0.0,0.0,0.0,6.0,0.0,2.0,522.0,27750.0,405.0,4.0,0,0.89,13627215,0,0.7910867573249691
13629780,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,1005.0,405.0,5.0,0,0.96,13629780,0,0.7910867573249691
13688550,0.0,0.0,0.0,0.0,3.0,0.0,1.0,324.0,1035.0,405.0,5.0,0,0.95,13688550,0,0.7910867573249691
13754610,0.0,0.0,0.0,0.0,8.0,0.0,3.0,313.0,1053.0,509.0,4.0,0,0.95,13754610,0,0.7910867573249691
13798125,0.0,0.0,0.0,0.0,6.0,0.0,1.0,302.0,1041.0,405.0,3.0,0,0.89,13798125,0,0.7910867573249691
13844340,0.0,0.0,0.0,0.0,5.0,0.0,13.0,1776.0,1338.0,2251.0,4.0,1,0.41,13844340,0,0.7910867573249691
13926330,0.0,0.0,0.0,0.0,14.0,0.0,3.0,423.0,1086.0,587.0,5.0,0,0.97,13926330,0,0.7910867573249691
13972950,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1392.0,405.0,0.0,0,0.89,13972950,0,0.9101013615354286
14082840,0.0,0.0,0.0,0.0,0.0,0.0,5.0,324.0,1287.0,1679.0,4.0,1,0.44,14082840,0,0.8013022647801775
14120685,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1026.0,405.0,4.319548872180452,0,0.93,14120685,0,0.7910867573249691
14135040,1.0,0.0,0.0,0.0,20.0,0.0,29.0,3129.0,96012.0,30201.0,4.0,1,0.7,14135040,0,0.8119116327923376
14144355,0.0,0.0,0.0,0.0,15.0,0.0,1.0,280.0,1098.0,418.0,2.0,0,0.94,14144355,0,0.7910867573249691
14222790,0.0,0.0,0.0,0.0,2.0,0.0,3.0,291.0,981.0,405.0,0.0,0,0.89,14222790,0,0.9101013615354286
14253210,0.0,0.0,0.0,0.0,6.0,0.0,1.0,247.0,1527.0,405.0,4.0,0,0.89,14253210,0,0.7910867573249691
14253885,0.0,0.0,0.0,0.0,9.0,0.0,14.0,786.0,2589.0,2784.0,4.0,1,0.73,14253885,0,0.7910867573249691
14279220,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,993.0,405.0,4.349624060150376,0,0.92,14279220,0,0.7910867573249691
14284215,0.0,0.0,0.0,0.0,8.0,0.0,7.0,995.0,1263.0,1263.0,4.0,0,0.59,14284215,0,0.7910867573249691
14372145,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,1005.0,405.0,4.860902255639098,0,0.95,14372145,0,0.7910867573249691
14387085,1.0,0.0,1.0,0.0,20.0,0.0,30.0,8662.0,486765.0,770031.0,4.0,1,0.58,14387085,0,0.8119999967085578
14446845,0.0,0.0,0.0,0.0,20.0,0.0,1.0,852.0,1179.0,1016.0,5.0,0,0.77,14446845,0,0.7910867573249691
14448150,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1026.0,405.0,3.7142857142857144,0,0.93,14448150,0,0.7910867573249691
14458815,0.0,0.0,1.0,0.0,1.0,0.0,27.0,2931.0,104703.0,39197.0,4.0,1,0.56,14458815,0,0.8080113546505082
14530995,0.0,0.0,0.0,0.0,9.0,0.0,3.0,335.0,2115.0,4136.0,4.0,1,0.68,14530995,0,0.7910867573249691
14724855,0.0,0.0,0.0,0.0,1.0,0.0,30.0,64762.0,33453.0,14185.0,4.0,1,0.32,14724855,0,0.80791934985067
14836410,0.0,0.0,0.0,0.0,1.0,0.0,1.0,324.0,1155.0,626.0,5.0,0,0.85,14836410,0,0.80791934985067
14836590,0.0,0.0,0.0,0.0,6.0,0.0,1.0,346.0,1200.0,405.0,4.0,0,0.92,14836590,0,0.7910867573249691
14919075,0.0,0.0,0.0,0.0,8.0,0.0,1.0,291.0,1911.0,431.0,4.0,0,0.78,14919075,0,0.7910867573249691
14936805,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,1017.0,405.0,5.0,0,0.95,14936805,0,0.7910867573249691
14992380,0.0,0.0,0.0,0.0,6.0,0.0,4.0,434.0,1020.0,431.0,5.0,0,0.97,14992380,0,0.7910867573249691
15004665,0.0,0.0,0.0,0.0,8.0,0.0,9.0,654.0,1104.0,652.0,5.0,0,0.93,15004665,0,0.7910867573249691
15053625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.0,984.0,405.0,5.0,0,0.88,15053625,0,0.80791934985067
15057225,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3338.0,7926.0,1341.0,3.0,0,0.73,15057225,0,0.7910867573249691
15184035,0.0,0.0,0.0,0.0,8.0,0.0,7.0,577.0,1149.0,1003.0,5.0,0,0.95,15184035,0,0.7910867573249691
15194430,0.0,0.0,0.0,0.0,8.0,0.0,12.0,676.0,1089.0,405.0,5.0,0,0.9,15194430,0,0.7910867573249691
15208380,0.0,0.0,0.0,0.0,3.0,0.0,10.0,280.0,1047.0,405.0,5.0,0,0.96,15208380,0,0.7910867573249691
15262830,0.0,0.0,0.0,0.0,9.0,0.0,1.0,478.0,1038.0,743.0,5.0,0,0.92,15262830,0,0.7910867573249691
15304725,0.0,0.0,0.0,0.0,16.0,0.0,1.0,258.0,2124.0,405.0,3.263157894736842,0,0.8,15304725,0,0.7910867573249691
15369795,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,975.0,405.0,0.0,0,0.9,15369795,0,0.9101013615354286
15435135,0.0,0.0,0.0,0.0,8.0,0.0,1.0,610.0,2292.0,535.0,4.0,0,0.87,15435135,0,0.7910867573249691
15438960,0.0,0.0,0.0,0.0,9.0,0.0,13.0,269.0,1116.0,1016.0,5.0,0,0.95,15438960,0,0.7910867573249691
15483915,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1143.0,405.0,0.7781954887218046,0,0.92,15483915,0,0.7910867573249691
15528555,0.0,0.0,0.0,0.0,6.0,0.0,1.0,313.0,1056.0,431.0,5.0,0,0.96,15528555,0,0.7910867573249691
15531840,0.0,0.0,0.0,0.0,14.0,0.0,1.0,445.0,1014.0,444.0,4.0,0,0.98,15531840,0,0.7910867573249691
15547320,0.0,0.0,0.0,0.0,0.0,0.0,5.0,456.0,6429.0,457.0,2.0,0,0.86,15547320,0,0.8013022647801775
15548805,0.0,0.0,0.0,0.0,9.0,0.0,5.0,610.0,11715.0,3213.0,4.0,0,0.78,15548805,0,0.7910867573249691
15549300,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1092.0,405.0,0.0,0,0.93,15549300,0,0.9101013615354286
15558840,0.0,0.0,0.0,0.0,8.0,0.0,7.0,577.0,10968.0,20737.0,4.0,0,0.59,15558840,0,0.7910867573249691
15742485,0.0,0.0,0.0,0.0,3.0,0.0,2.0,258.0,1026.0,535.0,5.0,0,0.93,15742485,0,0.7910867573249691
15823755,0.0,0.0,0.0,0.0,2.0,0.0,9.0,522.0,1341.0,2329.0,5.0,1,0.56,15823755,0,0.7910867573249691
15925455,0.0,0.0,0.0,0.0,8.0,0.0,1.0,599.0,10305.0,1536.0,3.0,0,0.88,15925455,0,0.7910867573249691
15953445,0.0,0.0,0.0,0.0,20.0,0.0,4.0,566.0,1065.0,405.0,5.0,0,0.94,15953445,0,0.7910867573249691
15957270,0.0,0.0,0.0,0.0,14.0,0.0,1.0,335.0,2421.0,444.0,4.0,0,0.84,15957270,0,0.7910867573249691
16098480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.0,1140.0,431.0,5.0,0,0.9,16098480,0,0.8013022647801775
16110630,0.0,0.0,0.0,0.0,6.0,0.0,21.0,2502.0,11679.0,23870.0,4.0,1,0.68,16110630,0,0.7910867573249691
16146315,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3580.0,7824.0,1471.0,3.0,0,0.76,16146315,0,0.7910867573249691
16164225,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1026.0,405.0,3.8007518796992485,0,0.93,16164225,0,0.7910867573249691
16218450,1.0,0.0,0.0,0.0,16.0,0.0,15.0,313.0,18819.0,44215.0,4.0,1,0.65,16218450,0,0.8119116327923376
16257825,0.0,0.0,0.0,0.0,8.0,0.0,6.0,412.0,1110.0,1458.0,5.0,0,0.7,16257825,0,0.7910867573249691
16325415,0.0,0.0,0.0,0.0,20.0,0.0,5.0,280.0,1035.0,691.0,5.0,0,0.9,16325415,0,0.7910867573249691
16423290,0.0,0.0,0.0,0.0,8.0,0.0,14.0,346.0,1113.0,704.0,5.0,0,0.91,16423290,0,0.7910867573249691
16446735,0.0,0.0,0.0,0.0,3.0,0.0,4.0,280.0,1032.0,405.0,5.0,0,0.96,16446735,0,0.7910867573249691
16470765,0.0,0.0,0.0,0.0,0.0,0.0,19.0,379.0,5271.0,10506.0,4.0,1,0.77,16470765,0,0.8013022647801775
16497225,0.0,0.0,0.0,0.0,3.0,0.0,4.0,456.0,3543.0,2082.0,5.0,0,0.51,16497225,0,0.7910867573249691
16497945,0.0,0.0,0.0,0.0,8.0,0.0,5.0,258.0,1278.0,405.0,4.2481203007518795,0,0.88,16497945,0,0.7910867573249691
16535205,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1094.0,6324.0,782.0,3.0,0,0.9,16535205,0,0.7910867573249691
16760070,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,1002.0,405.0,4.958646616541352,0,0.95,16760070,0,0.7910867573249691
16814295,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1125.0,405.0,0.0,0,0.93,16814295,0,0.9101013615354286
16845885,0.0,0.0,0.0,0.0,14.0,0.0,1.0,291.0,1185.0,405.0,5.0,0,0.98,16845885,0,0.7910867573249691
16967745,0.0,0.0,0.0,0.0,5.0,0.0,2.0,390.0,1443.0,405.0,5.0,0,0.93,16967745,0,0.7910867573249691
17007120,0.0,0.0,0.0,0.0,8.0,0.0,2.0,533.0,1215.0,509.0,2.0,0,0.94,17007120,0,0.7910867573249691
17025750,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,1158.0,405.0,3.6353383458646613,0,0.9,17025750,0,0.7910867573249691
17101125,0.0,0.0,0.0,0.0,6.0,0.0,1.0,247.0,1053.0,405.0,4.63157894736842,0,0.96,17101125,0,0.7910867573249691
17111925,0.0,0.0,0.0,0.0,8.0,0.0,15.0,346.0,4686.0,1146.0,4.0,0,0.83,17111925,0,0.7910867573249691
17120520,0.0,0.0,0.0,0.0,7.0,0.0,9.0,456.0,2331.0,2537.0,5.0,1,0.55,17120520,0,0.7910867573249691
17138970,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2590.0,1683.0,717.0,4.0,0,0.44,17138970,0,0.80791934985067
17233335,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1272.0,405.0,4.417293233082707,0,0.89,17233335,0,0.7910867573249691
17445645,0.0,0.0,0.0,0.0,11.0,0.0,1.0,555.0,1197.0,652.0,5.0,0,0.95,17445645,0,0.7910867573249691
17511615,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,1266.0,405.0,4.642857142857143,0,0.86,17511615,0,0.7910867573249691
17786880,0.0,0.0,0.0,0.0,6.0,0.0,3.0,379.0,1110.0,626.0,5.0,0,0.97,17786880,0,0.7910867573249691
17848620,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1402.0,1290.0,938.0,4.0,0,0.45,17848620,0,0.7910867573249691
17860995,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,1581.0,431.0,1.0,0,0.88,17860995,0,0.7910867573249691
17874180,0.0,0.0,0.0,0.0,0.0,0.0,15.0,346.0,1176.0,405.0,4.0,0,0.92,17874180,0,0.8013022647801775
17917020,0.0,0.0,0.0,0.0,18.0,0.0,1.0,258.0,1164.0,405.0,4.541353383458647,0,0.94,17917020,0,0.7910867573249691
18006705,0.0,0.0,0.0,0.0,8.0,0.0,5.0,445.0,1122.0,496.0,1.0,0,0.95,18006705,0,0.7910867573249691
18117900,0.0,0.0,0.0,0.0,6.0,0.0,4.0,313.0,1017.0,405.0,5.0,0,0.97,18117900,0,0.7910867573249691
18117990,0.0,0.0,0.0,0.0,6.0,0.0,1.0,313.0,1035.0,405.0,5.0,0,0.95,18117990,0,0.7910867573249691
18144045,0.0,0.0,0.0,0.0,6.0,0.0,1.0,335.0,1059.0,1055.0,4.0,0,0.9,18144045,0,0.7910867573249691
