shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex
803038140,0.0,0.0,0.0,0.0,3.0,0.0,1.0,280.0,975.0,405.0,4.8157894736842115,0,0.94,803038140
803059020,0.0,0.0,0.0,0.0,3.0,0.0,2.0,478.0,1992.0,1224.0,5.0,0,0.73,803059020
803060280,0.0,0.0,0.0,0.0,4.0,0.0,3.0,258.0,978.0,405.0,5.0,0,0.96,803060280
803083140,0.0,0.0,0.0,0.0,20.0,0.0,6.0,258.0,972.0,405.0,4.0,0,0.89,803083140
803106855,1.0,0.0,0.0,0.0,0.0,0.0,26.0,797.0,9309.0,53757.0,4.0,1,0.95,803106855
803182500,0.0,0.0,0.0,0.0,8.0,0.0,1.0,346.0,1059.0,639.0,5.0,0,0.93,803182500
803228445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,775.0,996.0,405.0,4.165413533834587,0,0.8,803228445
803293650,0.0,0.0,0.0,0.0,8.0,0.0,16.0,445.0,2835.0,15212.0,4.0,1,0.82,803293650
803310255,0.0,0.0,0.0,0.0,9.0,0.0,1.0,258.0,975.0,405.0,4.56015037593985,0,0.95,803310255
803374245,0.0,0.0,0.0,0.0,9.0,0.0,1.0,269.0,1512.0,2368.0,5.0,1,0.61,803374245
803386935,0.0,0.0,0.0,1.0,13.0,0.0,26.0,5637.0,4392.0,70306.0,4.0,1,0.72,803386935
803426085,0.0,0.0,0.0,0.0,5.0,0.0,17.0,2040.0,24510.0,30669.0,4.0,1,0.63,803426085
803427570,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1182.0,1437.0,717.0,5.0,0,0.54,803427570
803452185,0.0,0.0,0.0,0.0,10.0,0.0,1.0,258.0,996.0,405.0,4.853383458646617,0,0.99,803452185
803525760,0.0,0.0,0.0,0.0,3.0,0.0,4.0,258.0,984.0,405.0,5.0,0,0.97,803525760
803680290,0.0,0.0,0.0,1.0,13.0,0.0,24.0,54367.0,1461.0,9700.0,4.0,4,0.61,803680290
803726235,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,981.0,405.0,4.872180451127819,0,0.94,803726235
803784150,0.0,0.0,0.0,0.0,20.0,0.0,8.0,247.0,1122.0,405.0,4.0,0,0.91,803784150
803864160,0.0,0.0,0.0,0.0,8.0,0.0,1.0,544.0,1710.0,522.0,4.0,0,0.95,803864160
803873250,0.0,0.0,0.0,0.0,0.0,0.0,10.0,412.0,1170.0,405.0,4.0,0,0.93,803873250
803898495,0.0,0.0,0.0,0.0,8.0,0.0,1.0,412.0,1101.0,405.0,5.0,0,0.97,803898495
804106890,0.0,0.0,0.0,0.0,9.0,0.0,1.0,291.0,1005.0,405.0,5.0,0,0.97,804106890
804217185,0.0,0.0,1.0,0.0,20.0,0.0,14.0,1281.0,5058.0,14354.0,5.0,1,0.67,804217185
804310245,0.0,0.0,0.0,0.0,8.0,0.0,2.0,269.0,990.0,405.0,4.845864661654135,0,0.96,804310245
804378690,0.0,0.0,0.0,0.0,9.0,0.0,7.0,280.0,990.0,457.0,5.0,0,0.96,804378690
804474270,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,993.0,405.0,4.68796992481203,0,0.94,804474270
804500640,0.0,0.0,0.0,0.0,8.0,0.0,13.0,434.0,57078.0,14081.0,4.0,0,0.77,804500640
804510855,0.0,0.0,0.0,0.0,7.0,0.0,2.0,610.0,1422.0,561.0,5.0,0,0.97,804510855
804568500,0.0,0.0,0.0,0.0,8.0,0.0,20.0,302.0,1056.0,8322.0,4.0,1,0.89,804568500
804648015,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,978.0,405.0,4.383458646616541,0,0.9,804648015
804653235,0.0,0.0,0.0,0.0,20.0,0.0,1.0,280.0,1089.0,418.0,4.0,0,0.92,804653235
804728385,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,984.0,405.0,4.2105263157894735,0,0.89,804728385
804813840,0.0,0.0,0.0,0.0,9.0,0.0,5.0,467.0,1068.0,1029.0,4.0,0,0.94,804813840
804869325,0.0,0.0,0.0,0.0,6.0,0.0,1.0,489.0,972.0,431.0,5.0,0,0.95,804869325
804946365,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1556.0,1440.0,1380.0,4.0,0,0.41,804946365
804954465,0.0,0.0,0.0,0.0,0.0,0.0,14.0,445.0,1002.0,483.0,4.0,0,0.89,804954465
805043970,0.0,0.0,0.0,0.0,9.0,0.0,10.0,313.0,984.0,405.0,4.842105263157896,0,0.96,805043970
805119075,0.0,0.0,0.0,0.0,9.0,1.0,5.0,280.0,1026.0,405.0,4.0,0,0.94,805119075
805170780,0.0,0.0,0.0,0.0,1.0,0.0,1.0,302.0,978.0,405.0,4.0,0,0.82,805170780
805203180,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1248.0,405.0,4.537593984962405,0,0.89,805203180
805261500,0.0,0.0,0.0,0.0,7.0,1.0,2.0,258.0,1008.0,405.0,4.887218045112782,0,0.99,805261500
805294035,0.0,0.0,0.0,0.0,8.0,0.0,1.0,324.0,990.0,405.0,5.0,0,0.97,805294035
805302225,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2865.0,1020.0,405.0,4.0,2,0.61,805302225
805384845,1.0,0.0,1.0,0.0,20.0,0.0,28.0,1457.0,4419.0,22232.0,4.0,1,0.74,805384845
805396095,0.0,0.0,0.0,0.0,6.0,0.0,27.0,1347.0,1092.0,2173.0,4.0,1,0.5,805396095
805554450,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1110.0,600.0,4.0,0,0.93,805554450
805559580,0.0,0.0,0.0,0.0,8.0,0.0,1.0,335.0,1002.0,418.0,5.0,0,0.97,805559580
805571460,0.0,0.0,0.0,0.0,4.0,0.0,10.0,599.0,1161.0,834.0,4.0,0,0.97,805571460
805573665,0.0,0.0,0.0,0.0,20.0,0.0,5.0,324.0,1002.0,834.0,4.0,0,0.92,805573665
805584735,0.0,0.0,0.0,0.0,20.0,0.0,1.0,269.0,987.0,405.0,4.7368421052631575,0,0.94,805584735
805634325,0.0,0.0,0.0,0.0,4.0,0.0,30.0,456.0,7575.0,41537.0,4.0,1,0.94,805634325
805675905,0.0,0.0,0.0,0.0,3.0,0.0,2.0,357.0,981.0,405.0,5.0,0,0.96,805675905
805708350,0.0,0.0,0.0,0.0,8.0,0.0,14.0,4812.0,2337.0,11039.0,4.0,1,0.42,805708350
805715370,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,984.0,405.0,4.842105263157895,0,0.95,805715370
805744440,0.0,0.0,0.0,0.0,8.0,0.0,2.0,423.0,1218.0,600.0,4.0,0,0.96,805744440
805923315,0.0,0.0,0.0,0.0,3.0,0.0,4.0,258.0,1095.0,977.0,5.0,0,0.93,805923315
806003775,0.0,0.0,0.0,0.0,0.0,0.0,2.0,544.0,1581.0,7711.0,4.0,1,0.65,806003775
806062140,0.0,0.0,0.0,0.0,11.0,0.0,1.0,247.0,1002.0,405.0,4.0,0,0.98,806062140
806217885,0.0,0.0,0.0,0.0,0.0,0.0,7.0,676.0,1266.0,1094.0,4.0,0,0.84,806217885
806268015,0.0,0.0,0.0,0.0,7.0,0.0,2.0,544.0,1377.0,3109.0,4.0,1,0.59,806268015
806352030,0.0,0.0,0.0,0.0,8.0,0.0,3.0,500.0,1116.0,548.0,4.0,0,0.95,806352030
806459445,0.0,0.0,0.0,0.0,4.0,0.0,22.0,929.0,1551.0,2160.0,4.0,1,0.69,806459445
806553315,0.0,0.0,0.0,0.0,6.0,0.0,7.0,599.0,1326.0,405.0,5.0,0,0.95,806553315
806649030,0.0,0.0,0.0,0.0,9.0,0.0,2.0,390.0,1224.0,561.0,5.0,0,0.95,806649030
806826330,0.0,0.0,0.0,0.0,6.0,0.0,7.0,984.0,2115.0,3486.0,5.0,1,0.84,806826330
806946570,0.0,0.0,0.0,0.0,3.0,0.0,4.0,456.0,1275.0,405.0,5.0,0,0.95,806946570
807009390,0.0,0.0,0.0,0.0,6.0,0.0,1.0,280.0,1080.0,2888.0,4.0,1,0.58,807009390
807189705,0.0,0.0,0.0,0.0,3.0,0.0,3.0,247.0,981.0,405.0,5.0,0,0.96,807189705
807196185,0.0,0.0,0.0,0.0,20.0,0.0,2.0,258.0,1065.0,405.0,5.0,0,0.95,807196185
807242355,0.0,0.0,0.0,0.0,6.0,1.0,1.0,280.0,978.0,405.0,5.0,0,0.96,807242355
807242670,0.0,0.0,0.0,0.0,8.0,0.0,1.0,280.0,984.0,405.0,4.7293233082706765,0,0.95,807242670
807304365,0.0,0.0,0.0,0.0,9.0,0.0,4.0,511.0,1107.0,405.0,5.0,0,0.96,807304365
807400935,0.0,0.0,0.0,0.0,20.0,0.0,4.0,709.0,1329.0,1341.0,5.0,0,0.67,807400935
807539805,0.0,0.0,0.0,0.0,14.0,0.0,24.0,1072.0,1923.0,16187.0,4.0,1,0.81,807539805
807562980,0.0,0.0,0.0,0.0,8.0,0.0,1.0,302.0,1074.0,405.0,5.0,0,0.94,807562980
807637005,0.0,0.0,0.0,0.0,7.0,0.0,1.0,269.0,6720.0,3174.0,5.0,0,0.58,807637005
807686640,0.0,0.0,0.0,0.0,6.0,0.0,24.0,1314.0,1971.0,3109.0,5.0,1,0.82,807686640
807791895,0.0,0.0,0.0,0.0,3.0,0.0,3.0,379.0,1074.0,405.0,4.0,0,0.96,807791895
807838875,0.0,0.0,0.0,0.0,9.0,0.0,6.0,302.0,1041.0,1042.0,5.0,0,0.9,807838875
807847650,0.0,0.0,0.0,0.0,1.0,0.0,14.0,621.0,2361.0,1744.0,5.0,1,0.47,807847650
807908040,0.0,0.0,0.0,0.0,8.0,0.0,4.0,522.0,996.0,509.0,5.0,0,0.96,807908040
808104015,0.0,0.0,0.0,0.0,6.0,0.0,14.0,423.0,1065.0,860.0,5.0,0,0.92,808104015
808251255,0.0,0.0,0.0,0.0,8.0,0.0,27.0,335.0,4926.0,2797.0,4.0,1,0.6,808251255
808359435,0.0,0.0,0.0,0.0,6.0,1.0,1.0,258.0,981.0,405.0,4.12781954887218,0,0.92,808359435
808386705,0.0,0.0,0.0,0.0,9.0,0.0,1.0,291.0,978.0,405.0,4.676691729323308,0,0.95,808386705
808512750,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3272.0,1020.0,691.0,4.0,2,0.53,808512750
808524315,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3789.0,981.0,483.0,5.0,4,0.44,808524315
808524495,0.0,0.0,0.0,1.0,20.0,0.0,1.0,357.0,1182.0,925.0,4.0,0,0.86,808524495
808524630,0.0,0.0,0.0,0.0,8.0,0.0,11.0,2392.0,1020.0,600.0,4.0,2,0.64,808524630
808554645,0.0,0.0,0.0,0.0,1.0,0.0,1.0,401.0,1011.0,548.0,4.0,0,0.87,808554645
808626375,0.0,0.0,0.0,0.0,8.0,0.0,8.0,291.0,3501.0,405.0,5.0,0,0.85,808626375
808771275,0.0,0.0,0.0,0.0,5.0,0.0,6.0,269.0,1107.0,704.0,4.0,0,0.97,808771275
808774605,0.0,0.0,0.0,0.0,7.0,0.0,30.0,3129.0,3378.0,15550.0,4.0,1,0.79,808774605
808842960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,346.0,1167.0,1497.0,4.0,0,0.65,808842960
808889310,0.0,0.0,0.0,0.0,8.0,0.0,3.0,291.0,1176.0,418.0,4.0,0,0.92,808889310
808911990,0.0,0.0,0.0,0.0,8.0,0.0,1.0,500.0,987.0,405.0,4.567669172932331,0,0.98,808911990
808945920,0.0,0.0,0.0,0.0,7.0,0.0,1.0,258.0,1008.0,691.0,5.0,0,0.94,808945920
808947810,0.0,0.0,0.0,0.0,5.0,0.0,1.0,269.0,1023.0,418.0,4.0,0,0.92,808947810
809099730,0.0,0.0,0.0,0.0,8.0,0.0,1.0,676.0,1161.0,457.0,5.0,0,0.92,809099730
809106075,0.0,0.0,0.0,0.0,15.0,0.0,23.0,500.0,1947.0,730.0,4.0,0,0.83,809106075
809114130,0.0,0.0,0.0,0.0,20.0,0.0,1.0,324.0,1296.0,678.0,5.0,0,0.87,809114130
809115930,0.0,0.0,0.0,0.0,8.0,0.0,2.0,434.0,1005.0,405.0,4.0,0,0.98,809115930
809155080,0.0,0.0,0.0,0.0,15.0,0.0,1.0,368.0,993.0,405.0,4.8007518796992485,0,0.97,809155080
809222940,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,996.0,405.0,4.454887218045113,0,0.93,809222940
809260560,0.0,0.0,0.0,0.0,20.0,0.0,1.0,313.0,984.0,405.0,4.661654135338346,0,0.94,809260560
809274600,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1029.0,1432.0,5.0,0,0.68,809274600
809307495,0.0,0.0,0.0,0.0,8.0,1.0,1.0,291.0,1008.0,405.0,4.8157894736842115,0,0.98,809307495
809333010,0.0,0.0,0.0,0.0,10.0,0.0,10.0,335.0,1800.0,1549.0,5.0,0,0.57,809333010
809357130,0.0,0.0,0.0,0.0,20.0,0.0,1.0,698.0,2601.0,15446.0,4.0,1,0.57,809357130
809590725,0.0,0.0,0.0,0.0,20.0,0.0,1.0,324.0,972.0,405.0,4.586466165413534,0,0.92,809590725
809667900,0.0,0.0,0.0,1.0,4.0,0.0,30.0,3305.0,1050.0,7087.0,4.0,1,0.44,809667900
809706015,0.0,0.0,0.0,0.0,8.0,0.0,2.0,412.0,1203.0,470.0,4.0,0,0.95,809706015
809771850,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,978.0,405.0,5.0,0,0.95,809771850
809835570,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3459.0,1533.0,15953.0,4.0,1,0.58,809835570
809836290,0.0,0.0,0.0,0.0,6.0,0.0,3.0,335.0,1047.0,548.0,4.0,0,0.95,809836290
809954730,0.0,0.0,0.0,0.0,1.0,0.0,4.0,357.0,1047.0,483.0,5.0,0,0.89,809954730
809963505,0.0,0.0,0.0,0.0,1.0,0.0,2.0,478.0,1017.0,405.0,4.0,0,0.86,809963505
810123570,0.0,0.0,0.0,0.0,6.0,0.0,2.0,324.0,996.0,405.0,4.827067669172932,0,0.96,810123570
810252270,0.0,0.0,0.0,1.0,6.0,0.0,21.0,1160.0,1431.0,1432.0,4.0,2,0.54,810252270
810313245,0.0,0.0,0.0,0.0,8.0,0.0,7.0,291.0,2148.0,1276.0,4.0,0,0.76,810313245
810374670,0.0,0.0,0.0,0.0,7.0,0.0,6.0,687.0,3816.0,2121.0,4.0,0,0.76,810374670
810402660,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1002.0,405.0,4.87593984962406,0,0.96,810402660
810515025,0.0,0.0,0.0,0.0,8.0,0.0,2.0,467.0,1290.0,509.0,5.0,0,0.91,810515025
810581715,0.0,0.0,0.0,0.0,3.0,0.0,4.0,291.0,1188.0,548.0,5.0,0,0.96,810581715
810583110,0.0,0.0,0.0,0.0,4.0,0.0,13.0,324.0,993.0,1120.0,5.0,0,0.91,810583110
810622260,0.0,0.0,0.0,0.0,8.0,0.0,2.0,269.0,1014.0,405.0,5.0,0,0.96,810622260
810634455,0.0,0.0,0.0,0.0,20.0,0.0,30.0,1567.0,1608.0,3226.0,5.0,1,0.54,810634455
810652140,0.0,0.0,0.0,0.0,5.0,0.0,1.0,247.0,1119.0,405.0,5.0,0,0.96,810652140
810671355,0.0,0.0,0.0,0.0,6.0,0.0,17.0,489.0,1059.0,405.0,4.0,0,0.88,810671355
810794025,0.0,0.0,0.0,1.0,10.0,0.0,4.0,401.0,972.0,405.0,4.353383458646616,0,0.9,810794025
810847170,0.0,0.0,0.0,1.0,9.0,0.0,30.0,973.0,8196.0,64118.0,4.0,1,0.96,810847170
810856620,0.0,0.0,0.0,0.0,16.0,0.0,1.0,335.0,1011.0,405.0,4.672932330827067,0,0.96,810856620
810923490,0.0,0.0,0.0,0.0,16.0,0.0,1.0,753.0,1140.0,613.0,4.0,0,0.9,810923490
810964170,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,981.0,405.0,5.0,0,0.94,810964170
811013895,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,999.0,405.0,4.176691729323309,0,0.93,811013895
811040985,0.0,0.0,0.0,0.0,3.0,0.0,10.0,291.0,1203.0,4266.0,4.0,1,0.67,811040985
811105425,0.0,0.0,0.0,1.0,13.0,0.0,15.0,4768.0,5214.0,3577.0,4.0,0,0.38,811105425
811169910,0.0,0.0,0.0,0.0,4.0,0.0,4.0,390.0,1008.0,405.0,5.0,0,0.99,811169910
811186200,0.0,0.0,0.0,0.0,3.0,0.0,2.0,324.0,1011.0,405.0,5.0,0,0.96,811186200
811233000,0.0,0.0,0.0,0.0,3.0,0.0,8.0,313.0,987.0,405.0,5.0,0,0.99,811233000
811275210,0.0,0.0,0.0,0.0,20.0,0.0,1.0,313.0,996.0,405.0,4.7781954887218046,0,0.95,811275210
811291995,0.0,0.0,0.0,0.0,8.0,0.0,4.0,324.0,4437.0,6385.0,4.0,1,0.6,811291995
811310625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,324.0,1023.0,873.0,5.0,0,0.82,811310625
811317105,0.0,0.0,0.0,0.0,8.0,0.0,7.0,324.0,990.0,522.0,5.0,0,0.98,811317105
811362870,0.0,0.0,0.0,0.0,1.0,0.0,1.0,324.0,993.0,431.0,5.0,0,0.88,811362870
811434600,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,1767.0,5982.0,5.0,1,0.72,811434600
811571130,0.0,0.0,0.0,0.0,0.0,1.0,2.0,269.0,993.0,405.0,5.0,0,0.9,811571130
811592055,0.0,0.0,0.0,0.0,8.0,0.0,11.0,291.0,1239.0,5423.0,4.0,1,0.71,811592055
811726605,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1092.0,405.0,4.296992481203008,0,0.94,811726605
811801125,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1666.0,1164.0,1315.0,4.0,2,0.41,811801125
811875960,1.0,0.0,0.0,0.0,6.0,0.0,6.0,1468.0,3609.0,1016.0,4.0,0,0.81,811875960
811889505,0.0,0.0,0.0,0.0,8.0,0.0,1.0,258.0,972.0,405.0,4.635338345864661,0,0.95,811889505
812067480,0.0,0.0,0.0,0.0,10.0,0.0,2.0,401.0,981.0,405.0,4.2894736842105265,0,0.97,812067480
812125620,0.0,0.0,0.0,0.0,8.0,0.0,7.0,302.0,1248.0,522.0,4.0,0,0.89,812125620
812163060,0.0,0.0,0.0,0.0,8.0,0.0,1.0,401.0,2253.0,730.0,4.0,0,0.86,812163060
812177550,1.0,0.0,1.0,0.0,0.0,0.0,30.0,2480.0,43878.0,64469.0,4.0,1,0.95,812177550
812227050,0.0,0.0,0.0,0.0,1.0,0.0,5.0,291.0,981.0,405.0,5.0,0,0.91,812227050
812364840,0.0,0.0,0.0,0.0,20.0,0.0,18.0,401.0,1788.0,1055.0,5.0,0,0.81,812364840
812377260,0.0,0.0,0.0,0.0,8.0,0.0,17.0,1688.0,1455.0,4799.0,4.0,1,0.64,812377260
812418975,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,1038.0,405.0,4.0,0,0.9,812418975
812466540,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1138.0,1746.0,3564.0,4.0,1,0.72,812466540
812529540,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,975.0,405.0,5.0,0,0.94,812529540
812599290,0.0,0.0,0.0,0.0,8.0,1.0,2.0,269.0,972.0,405.0,4.481203007518798,0,0.94,812599290
812658780,0.0,0.0,0.0,0.0,20.0,0.0,2.0,313.0,1026.0,405.0,5.0,0,0.95,812658780
812687760,0.0,0.0,0.0,0.0,6.0,0.0,1.0,962.0,1230.0,977.0,4.0,0,0.78,812687760
812719800,0.0,0.0,0.0,0.0,8.0,0.0,2.0,324.0,1050.0,405.0,5.0,0,0.96,812719800
812772360,0.0,0.0,0.0,0.0,20.0,0.0,30.0,940.0,1023.0,405.0,4.0,0,0.51,812772360
812774115,0.0,0.0,0.0,0.0,0.0,0.0,4.0,973.0,1488.0,691.0,4.0,0,0.7,812774115
812838015,0.0,0.0,0.0,0.0,8.0,0.0,1.0,423.0,981.0,405.0,5.0,0,0.97,812838015
812890980,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1059.0,405.0,2.5225563909774436,0,0.93,812890980
813176685,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,981.0,405.0,4.879699248120302,0,0.95,813176685
813307545,0.0,0.0,0.0,0.0,7.0,0.0,4.0,269.0,1266.0,1705.0,4.0,0,0.51,813307545
813369195,0.0,0.0,0.0,0.0,6.0,1.0,5.0,390.0,972.0,405.0,4.451127819548872,0,0.92,813369195
813497220,0.0,0.0,0.0,0.0,3.0,1.0,2.0,258.0,972.0,405.0,4.951127819548872,0,0.95,813497220
813666960,0.0,0.0,0.0,0.0,20.0,0.0,2.0,258.0,1026.0,561.0,4.0,0,0.93,813666960
813783195,0.0,0.0,0.0,0.0,7.0,0.0,1.0,269.0,1134.0,405.0,4.635338345864661,0,0.95,813783195
813830805,0.0,0.0,0.0,0.0,0.0,0.0,16.0,357.0,1398.0,1159.0,4.0,0,0.77,813830805
813861720,0.0,0.0,0.0,0.0,8.0,0.0,13.0,533.0,1308.0,1692.0,5.0,1,0.58,813861720
813880260,0.0,0.0,0.0,0.0,8.0,0.0,8.0,445.0,5436.0,2303.0,4.0,0,0.76,813880260
813886020,0.0,0.0,0.0,0.0,6.0,0.0,1.0,577.0,1029.0,587.0,5.0,0,0.96,813886020
813957795,0.0,0.0,0.0,0.0,5.0,0.0,1.0,258.0,984.0,405.0,5.0,0,0.94,813957795
814049775,0.0,0.0,0.0,0.0,6.0,0.0,5.0,566.0,1509.0,548.0,5.0,0,0.96,814049775
814116420,0.0,0.0,0.0,0.0,8.0,0.0,3.0,874.0,1056.0,561.0,5.0,0,0.75,814116420
814144950,0.0,0.0,0.0,0.0,8.0,0.0,5.0,324.0,996.0,405.0,4.0,0,0.96,814144950
814192425,0.0,0.0,0.0,0.0,0.0,0.0,17.0,489.0,1011.0,418.0,5.0,0,0.93,814192425
814242375,0.0,0.0,0.0,0.0,11.0,0.0,3.0,269.0,999.0,756.0,4.0,0,0.97,814242375
814273110,0.0,0.0,0.0,0.0,0.0,0.0,2.0,280.0,981.0,405.0,4.785714285714286,0,0.87,814273110
814328955,0.0,0.0,0.0,0.0,5.0,0.0,1.0,368.0,1026.0,652.0,5.0,0,0.94,814328955
814342950,0.0,0.0,0.0,0.0,6.0,0.0,2.0,346.0,1347.0,535.0,5.0,0,0.93,814342950
814368285,0.0,0.0,0.0,0.0,1.0,0.0,3.0,533.0,2517.0,678.0,4.0,0,0.8,814368285
814422735,0.0,0.0,0.0,0.0,8.0,0.0,3.0,280.0,981.0,405.0,5.0,0,0.95,814422735
814480020,0.0,0.0,0.0,0.0,3.0,0.0,28.0,621.0,2136.0,3980.0,4.0,1,0.83,814480020
814746195,0.0,0.0,1.0,0.0,20.0,0.0,16.0,379.0,8355.0,20373.0,5.0,1,0.6,814746195
814793535,0.0,0.0,0.0,0.0,4.0,0.0,1.0,302.0,996.0,405.0,4.7781954887218046,0,0.97,814793535
814829085,0.0,0.0,0.0,0.0,8.0,0.0,24.0,1369.0,6915.0,34933.0,4.0,1,0.74,814829085
814848570,0.0,0.0,0.0,0.0,5.0,0.0,4.0,445.0,1542.0,405.0,5.0,0,0.94,814848570
814883625,0.0,0.0,0.0,0.0,8.0,0.0,16.0,456.0,1197.0,405.0,5.0,0,0.9,814883625
814886235,0.0,0.0,0.0,0.0,9.0,0.0,27.0,3140.0,3297.0,18982.0,4.0,1,0.76,814886235
814921650,0.0,0.0,0.0,0.0,1.0,0.0,23.0,280.0,1053.0,1016.0,5.0,0,0.87,814921650
815087970,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1204.0,1122.0,782.0,4.0,0,0.47,815087970
815088105,0.0,0.0,0.0,0.0,5.0,0.0,2.0,11126.0,1323.0,1783.0,4.0,4,0.54,815088105
815088150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5670.0,1425.0,1796.0,4.0,4,0.44,815088150
815088195,0.0,0.0,0.0,1.0,13.0,0.0,2.0,4350.0,1047.0,795.0,4.0,4,0.43,815088195
815088375,0.0,0.0,0.0,1.0,13.0,0.0,1.0,390.0,993.0,405.0,5.0,0,0.9,815088375
815088645,0.0,0.0,0.0,1.0,7.0,0.0,4.0,4372.0,999.0,405.0,4.0,4,0.5,815088645
815089320,0.0,0.0,0.0,1.0,20.0,0.0,1.0,8090.0,1299.0,782.0,4.0,4,0.62,815089320
815089365,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1457.0,1716.0,1614.0,4.0,2,0.3,815089365
815246910,0.0,0.0,0.0,0.0,8.0,0.0,1.0,291.0,1041.0,405.0,4.736842105263158,0,0.92,815246910
815299785,0.0,0.0,0.0,0.0,16.0,0.0,9.0,456.0,1035.0,444.0,4.0,0,0.92,815299785
815306580,0.0,0.0,0.0,0.0,3.0,0.0,3.0,434.0,1128.0,405.0,4.0,0,0.97,815306580
815435325,0.0,0.0,0.0,0.0,7.0,0.0,9.0,258.0,1041.0,405.0,4.0,0,0.91,815435325
815478615,0.0,0.0,0.0,0.0,20.0,0.0,3.0,247.0,981.0,405.0,4.0,0,0.92,815478615
815685165,0.0,0.0,0.0,0.0,14.0,0.0,1.0,258.0,975.0,405.0,4.943609022556392,0,0.97,815685165
815792310,0.0,0.0,0.0,0.0,8.0,0.0,1.0,313.0,993.0,405.0,4.6992481203007515,0,0.97,815792310
815855355,0.0,0.0,1.0,0.0,3.0,0.0,26.0,357.0,1080.0,405.0,5.0,0,0.89,815855355
815907645,0.0,0.0,0.0,0.0,7.0,0.0,18.0,346.0,1914.0,7425.0,4.0,1,0.87,815907645
815924295,0.0,0.0,0.0,0.0,6.0,0.0,3.0,302.0,993.0,405.0,4.672932330827068,0,0.96,815924295
815982660,0.0,0.0,0.0,0.0,5.0,0.0,10.0,533.0,1059.0,1289.0,4.0,0,0.78,815982660
816009390,0.0,0.0,0.0,0.0,0.0,0.0,2.0,962.0,978.0,405.0,4.0,0,0.64,816009390
816022440,0.0,0.0,0.0,0.0,6.0,0.0,18.0,346.0,1419.0,3109.0,4.0,1,0.83,816022440
816047235,0.0,0.0,0.0,0.0,10.0,0.0,5.0,313.0,978.0,405.0,4.590225563909774,0,0.97,816047235
816059880,0.0,0.0,0.0,0.0,0.0,0.0,11.0,566.0,972.0,405.0,3.7368421052631575,0,0.89,816059880
816113160,0.0,0.0,0.0,1.0,0.0,0.0,14.0,37713.0,17202.0,18644.0,4.0,1,0.27,816113160
816170445,0.0,0.0,0.0,0.0,8.0,0.0,9.0,313.0,1215.0,665.0,4.0,0,0.92,816170445
816175800,0.0,0.0,0.0,0.0,13.0,0.0,7.0,786.0,1323.0,1289.0,4.0,0,0.76,816175800
816181425,0.0,0.0,0.0,0.0,8.0,0.0,12.0,280.0,3639.0,1445.0,4.0,0,0.81,816181425
816185835,0.0,0.0,0.0,0.0,3.0,0.0,1.0,280.0,981.0,457.0,5.0,0,0.92,816185835
816196140,0.0,0.0,0.0,0.0,0.0,0.0,7.0,621.0,1437.0,665.0,4.0,0,0.93,816196140
816283530,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5725.0,1500.0,405.0,4.0,4,0.46,816283530
816429015,0.0,0.0,0.0,0.0,0.0,0.0,3.0,819.0,1017.0,470.0,5.0,0,0.79,816429015
816457095,0.0,0.0,0.0,0.0,6.0,0.0,15.0,445.0,1239.0,3239.0,4.0,1,0.8,816457095
