,decorated_indicator,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click
4107,1,0,0,1,1,1,0,28,2678,3327,405,4,1,970322500,24389,0,4,11,597
4108,1,0,0,1,1,1,0,28,2678,3327,405,4,7,1924489161,24389,0,9,11,1301
4109,1,0,0,1,1,1,0,28,2678,3327,405,4,12,2856261136,175616,0,1,11,1147
4110,1,0,0,1,1,1,0,28,2678,3327,405,4,13,2903593225,185193,0,3863.111111,11,993
4111,1,0,0,1,1,1,0,28,2678,3327,405,4,5,994582369,21952,0,1,11,894
4112,1,0,0,1,1,1,0,28,2678,3327,405,4,8,28716013764,200201625,0,16,11,1345
4113,1,0,0,1,1,1,0,28,2678,3327,405,4,6,1485871209,117649,0,379.3888889,11,685
4114,1,0,0,1,1,1,0,28,2678,3327,405,4,3,1146973689,79507,0,882.9444444,11,520
4115,1,0,0,1,1,1,0,28,2678,3327,405,4,11,1861059600,39304,0,2734.222222,11,1015
4116,1,0,0,0,0,20,0,20,1798,32841,3304,5,5,58140625,0,25,92.16666667,11,168
4117,1,0,0,0,0,20,0,20,1798,32841,3304,5,4,1223236,27,0,1,11,542
4118,1,0,0,0,0,20,0,20,1798,32841,3304,5,3,1597696,27,0,1.944444444,11,14
4119,1,0,0,0,0,20,0,20,1798,32841,3304,5,14,98227921,1000,256,251.5555556,11,421
4120,1,0,0,0,0,20,0,20,1798,32841,3304,5,6,3196944,27,1,33.72222222,11,102
4121,1,0,0,0,0,20,0,20,1798,32841,3304,5,9,3667225,27,0,87.61111111,11,91
4122,1,0,0,0,0,20,0,20,1798,32841,3304,5,2,16144324,1,0,147.1666667,11,91.61111111
4123,1,0,0,0,0,20,0,20,1798,32841,3304,5,7,2540836,0,0,6.055555556,11,25
4124,1,0,0,0,0,20,0,20,1798,32841,3304,5,11,69239041,125,9,1,11,641
4125,1,0,0,0,0,20,0,20,1798,32841,3304,5,13,36602500,343,64,1,11,729
4126,1,0,0,0,0,20,0,20,1798,32841,3304,5,1,1630729,0,4,1.944444444,11,289
4127,1,0,0,0,0,20,0,20,1798,32841,3304,5,8,7070281,125,0,1,11,234
4128,1,0,0,0,0,20,0,20,1798,32841,3304,5,10,2686321,27,81,4.611111111,11,300
4129,1,0,0,0,0,20,0,20,1798,32841,3304,5,12,19140625,1,121,1,11,388
4130,1,0,0,1,1,9,0,30,1314,4803,9037,4,12,22353984,125,0,92.61111111,11,58
4131,1,0,0,1,1,9,0,30,1314,4803,9037,4,10,35450116,512,0,73.83333333,11,124
4132,1,0,0,1,1,9,0,30,1314,4803,9037,4,6,60793209,1000,0,76.33333333,11,146
4133,1,0,0,1,1,9,0,30,1314,4803,9037,4,4,43046721,27,0,107.3333333,11,58
4134,1,0,0,1,1,9,0,30,1314,4803,9037,4,7,61089856,512,0,80.61111111,11,190
4135,1,0,0,1,1,9,0,30,1314,4803,9037,4,8,198781801,32768,0,379.2777778,11,190
4136,1,0,0,1,1,9,0,30,1314,4803,9037,4,13,44063044,343,0,59.83333333,11,47
4137,1,0,0,1,1,9,0,30,1314,4803,9037,4,5,40576900,1000,0,128.7777778,11,135
4138,1,0,0,1,1,9,0,30,1314,4803,9037,4,3,41088100,1331,0,163.9444444,11,69
4139,1,0,0,1,1,9,0,30,1314,4803,9037,4,14,36529936,216,0,69.66666667,11,102
4140,1,0,0,1,1,9,0,30,1314,4803,9037,4,11,47983329,1331,0,60.61111111,11,69
4141,1,0,0,1,1,9,0,30,1314,4803,9037,4,2,39639616,3375,0,4,11,179
4142,1,0,0,1,1,9,0,30,1314,4803,9037,4,9,39262756,3375,0,205.2777778,11,69
4143,1,0,0,1,1,9,0,30,1314,4803,9037,4,1,40755456,512,0,163.2777778,11,124
4144,1,0,0,0,1,0,0,4,1490,2388,7100,4,8,24720784,27,0,159.8333333,11,14
4145,1,0,0,0,1,0,0,4,1490,2388,7100,4,4,3697929,1,0,87.61111111,11,69
4146,1,0,0,0,1,0,0,4,1490,2388,7100,4,13,7868025,8,0,143,11,66.55555556
4147,1,0,0,0,1,0,0,4,1490,2388,7100,4,3,2772225,27,0,4.611111111,11,53.72222222
4148,1,0,0,0,1,0,0,4,1490,2388,7100,4,12,9072144,8,0,17.11111111,11,14
4149,1,0,0,0,1,0,0,4,1490,2388,7100,4,1,6335289,8,0,9.555555556,11,60.44444444
4150,1,0,0,0,1,0,0,4,1490,2388,7100,4,11,7634169,27,0,138.3333333,11,14
4151,1,0,0,0,1,0,0,4,1490,2388,7100,4,10,8561476,64,0,10.94444444,11,96.5
4152,1,0,0,0,1,0,0,4,1490,2388,7100,4,6,6832996,1,0,11.05555556,11,95.27777778
4153,1,0,0,0,1,0,0,4,1490,2388,7100,4,5,27279729,0,0,60,11,139.8888889
4154,1,0,0,0,1,0,0,4,1490,2388,7100,4,14,6411024,8,0,9.444444444,11,62.27777778
4155,1,0,0,0,1,0,0,4,1490,2388,7100,4,7,10640644,1,0,151.3333333,11,157.6111111
4156,1,0,0,0,1,0,0,4,1490,2388,7100,4,9,10061584,8,0,136.7777778,11,14
4157,1,0,0,0,1,0,0,4,1490,2388,7100,4,2,4661281,27,0,11.33333333,11,14
4158,1,1,1,0,0,9,0,27,2205,5157,405,5,7,3987922500,5832,36,207025,11,3963
4159,1,1,1,0,0,9,0,27,2205,5157,405,5,12,1762404361,6859,36,61009,11,2379
4160,1,1,1,0,0,9,0,27,2205,5157,405,5,13,2074438116,4913,36,50176,11,2379
4161,1,1,1,0,0,9,0,27,2205,5157,405,5,14,2441842225,729,1,63504,11,2258
4162,1,1,1,0,0,9,0,27,2205,5157,405,5,3,3218292900,2744,64,64,11,905
4163,1,1,1,0,0,9,0,27,2205,5157,405,5,6,2683861636,3375,25,85849,11,2841
4164,1,1,1,0,0,9,0,27,2205,5157,405,5,10,3276074169,3375,16,51076,11,2544
4165,1,1,1,0,0,9,0,27,2205,5157,405,5,9,3869213209,3375,100,91809,11,2786
4166,1,1,1,0,0,9,0,27,2205,5157,405,5,4,7965741001,21952,9,100,11,1730
4167,1,1,1,0,0,9,0,27,2205,5157,405,5,11,1604082601,2197,1,52441,11,1917
4168,1,1,1,0,0,9,0,27,2205,5157,405,5,5,2829176100,2197,361,50176,11,2214
4169,1,1,1,0,0,9,0,27,2205,5157,405,5,2,576720225,729,1,36,11,707
4170,1,1,1,0,0,9,0,27,2205,5157,405,5,8,11886450625,42875,25,288369,11,3435
4171,1,1,1,0,0,9,0,27,2205,5157,405,5,1,845123041,729,0,36,11,938
4172,1,1,1,0,0,6,0,30,1930,34437,51898,4,6,934891776,110592,0,3249,11,2192
4173,1,1,1,0,0,6,0,30,1930,34437,51898,4,3,997738569,39304,4,2500,11,1961
4174,1,1,1,0,0,6,0,30,1930,34437,51898,4,10,1653804889,357911,4,3600,11,2874
4175,1,1,1,0,0,6,0,30,1930,34437,51898,4,1,1242210025,91125,0,1521,11,2434
4176,1,1,1,0,0,6,0,30,1930,34437,51898,4,4,1190940100,42875,1,1521,11,1939
4177,1,1,1,0,0,6,0,30,1930,34437,51898,4,2,835383409,110592,1,841,11,1983
4178,1,1,1,0,0,6,0,30,1930,34437,51898,4,5,824091849,74088,0,2209,11,1994
4179,1,1,1,0,0,6,0,30,1930,34437,51898,4,7,4417197444,91125,0,91809,11,8671
4180,1,1,1,0,0,6,0,30,1930,34437,51898,4,13,1174295824,250047,1,1444,11,1906
4181,1,1,1,0,0,6,0,30,1930,34437,51898,4,8,12442733209,1953125,16,40804,11,6625
4182,1,1,1,0,0,6,0,30,1930,34437,51898,4,11,1897996356,343000,0,2916,11,3006
4183,1,1,1,0,0,6,0,30,1930,34437,51898,4,9,2041684225,79507,0,5329,11,3193
4184,1,1,1,0,0,6,0,30,1930,34437,51898,4,12,1167725584,250047,9,1764,11,2335
4185,1,1,1,0,0,6,0,30,1930,34437,51898,4,14,1574184976,238328,0,2025,11,3149
4186,1,0,0,0,1,20,0,30,1358,15597,13951,4,3,469805625,729,0,1617.277778,11,14
4187,1,0,0,0,1,20,0,30,1358,15597,13951,4,8,941691969,3375,100,7062.388889,11,168
4188,1,0,0,0,1,20,0,30,1358,15597,13951,4,1,369100944,2197,0,638.9444444,11,80
4189,1,0,0,0,1,20,0,30,1358,15597,13951,4,11,321556624,343,0,282.1666667,11,14
4190,1,0,0,0,1,20,0,30,1358,15597,13951,4,2,325513764,512,0,227.5555556,11,364.1666667
4191,1,0,0,0,1,20,0,30,1358,15597,13951,4,10,351150121,3375,4,48.72222222,11,69
4192,1,0,0,0,1,20,0,30,1358,15597,13951,4,13,364046400,1728,49,475.4444444,11,25
4193,1,0,0,0,1,20,0,30,1358,15597,13951,4,12,405257161,1728,4,31.11111111,11,102
4194,1,0,0,0,1,20,0,30,1358,15597,13951,4,14,502835776,729,529,25,11,69
4195,1,0,0,0,1,20,0,30,1358,15597,13951,4,5,394062201,343,0,1,11,14
4196,1,0,0,0,1,20,0,30,1358,15597,13951,4,4,349951849,1000,0,1,11,36
4197,1,0,0,0,1,20,0,30,1358,15597,13951,4,6,296390656,1000,0,362.5,11,157
4198,1,0,0,0,1,20,0,30,1358,15597,13951,4,7,552203001,3375,1,25,11,135
4199,1,0,0,0,1,20,0,30,1358,15597,13951,4,9,438651136,3375,0,1,11,36
4200,1,0,0,0,0,0,0,30,1072,12672,405,4,5,19442119225,43614208,0,9,11,1961
4201,1,0,0,0,0,0,0,30,1072,12672,405,4,2,13064718601,59319000,49,5503.722222,11,2038
4202,1,0,0,0,0,0,0,30,1072,12672,405,4,12,17502496209,128787625,196,9,11,1807
4203,1,0,0,0,0,0,0,30,1072,12672,405,4,9,22211729296,31255875,0,4,11,1620
4204,1,0,0,0,0,0,0,30,1072,12672,405,4,7,38175688996,66923416,0,36,11,3611
4205,1,0,0,0,0,0,0,30,1072,12672,405,4,1,17087195524,51895117,1,36,11,1807
4206,1,0,0,0,0,0,0,30,1072,12672,405,4,6,19140445801,67917312,1,36,11,2478
4207,1,0,0,0,0,0,0,30,1072,12672,405,4,13,20655438400,101847563,49,4,11,2027
4208,1,0,0,0,0,0,0,30,1072,12672,405,4,10,21567272164,54439939,0,16,11,1961
4209,1,0,0,0,0,0,0,30,1072,12672,405,4,8,1.13918E+11,1548816893,49,16,11,3655
4210,1,0,0,0,0,0,0,30,1072,12672,405,4,11,19143766321,49027896,0,4,11,2148
4211,1,0,0,0,0,0,0,30,1072,12672,405,4,4,15877764049,43614208,100,1,11,1961
4212,1,0,0,0,0,0,0,30,1072,12672,405,4,3,20208612649,49027896,9,49,11,2236
4213,1,0,0,0,0,0,0,30,1072,12672,405,4,14,20012912089,36264691,0,1,11,2005
4214,1,0,0,1,0,6,0,29,412,2172,405,4,5,271227961,24389,9,407.6111111,11,234
4215,1,0,0,1,0,6,0,29,412,2172,405,4,6,311699025,42875,0,1,11,113
4216,1,0,0,1,0,6,0,29,412,2172,405,4,3,321735969,571787,0,215.1111111,11,135
4217,1,0,0,1,0,6,0,29,412,2172,405,4,11,374306409,68921,0,601.2777778,11,91
4218,1,0,0,1,0,6,0,29,412,2172,405,4,9,341030089,39304,0,355.3888889,11,135
4219,1,0,0,1,0,6,0,29,412,2172,405,4,7,435181321,46656,0,1,11,421
4220,1,0,0,1,0,6,0,29,412,2172,405,4,14,296012025,27000,0,362.7777778,11,223
4221,1,0,0,1,0,6,0,29,412,2172,405,4,8,1150837776,1124864,0,461.7222222,11,300
4222,1,0,0,1,0,6,0,29,412,2172,405,4,1,271063296,79507,0,1,11,168
4223,1,0,0,1,0,6,0,29,412,2172,405,4,10,277888900,50653,1,578,11,245
4224,1,0,0,1,0,6,0,29,412,2172,405,4,4,303456400,50653,16,4,11,69
4225,1,0,0,1,0,6,0,29,412,2172,405,4,13,253159921,46656,0,21.11111111,11,124
4226,1,0,0,1,0,6,0,29,412,2172,405,4,12,297735025,85184,1,1,11,113
4227,1,0,0,1,0,6,0,29,412,2172,405,4,2,280730025,195112,25,4,11,102
4228,1,0,0,0,0,8,0,30,9355,2745,12352,4,3,277655569,1331,0,578,11,124
4229,1,0,0,0,0,8,0,30,9355,2745,12352,4,12,306250000,2744,0,65.55555556,11,124
4230,1,0,0,0,0,8,0,30,9355,2745,12352,4,2,283484569,3375,0,433.3888889,11,80
4231,1,0,0,0,0,8,0,30,9355,2745,12352,4,14,324504196,125,36,227.5555556,11,80
4232,1,0,0,0,0,8,0,30,9355,2745,12352,4,8,976562500,2744,0,5278.666667,11,135
4233,1,0,0,0,0,8,0,30,9355,2745,12352,4,4,375041956,343,0,64,11,179
4234,1,0,0,0,0,8,0,30,9355,2745,12352,4,6,298978681,64,0,1,11,80
4235,1,0,0,0,0,8,0,30,9355,2745,12352,4,1,339922969,729,0,1,11,201
4236,1,0,0,0,0,8,0,30,9355,2745,12352,4,10,400400100,1331,0,1,11,124
4237,1,0,0,0,0,8,0,30,9355,2745,12352,4,11,315630756,512,0,563.2777778,11,135
4238,1,0,0,0,0,8,0,30,9355,2745,12352,4,9,344250916,64,0,304.9444444,11,102
4239,1,1,0,0,0,0,0,30,4944,5541,61570,4,10,4341492100,1092727,0,1,11,773
4240,1,1,0,0,0,0,0,30,4944,5541,61570,4,9,4914711025,658503,0,16,11,872
4241,1,1,0,0,0,0,0,30,4944,5541,61570,4,1,3067055161,328509,0,1034.777778,11,498
4242,1,1,0,0,0,0,0,30,4944,5541,61570,4,2,2950988329,262144,0,3849.611111,11,597
4243,1,1,0,0,0,0,0,30,4944,5541,61570,4,7,5466532096,614125,1,36,11,927
4244,1,1,0,0,0,0,0,30,4944,5541,61570,4,13,4483373764,941192,4,9,11,718
4245,1,1,0,0,0,0,0,30,4944,5541,61570,4,3,4048140625,300763,4,11893.72222,11,498
4246,1,1,0,0,0,0,0,30,4944,5541,61570,4,6,3401688976,512000,0,9,11,454
4247,1,1,0,0,0,0,0,30,4944,5541,61570,4,4,3456146521,314432,0,16,11,641
4248,1,1,0,0,0,0,0,30,4944,5541,61570,4,12,4371325456,2097152,9,1,11,718
4249,1,1,0,0,0,0,0,30,4944,5541,61570,4,11,4138863556,421875,0,9,11,718
4250,1,1,0,0,0,0,0,30,4944,5541,61570,4,14,5935161600,1728000,1,16,11,1048
4251,1,1,0,0,0,0,0,30,4944,5541,61570,4,8,16965844009,8242408,4,9,11,916
4252,1,1,0,0,0,0,0,30,4944,5541,61570,4,5,3185247844,571787,16,36,11,454
4253,1,0,0,1,1,9,0,29,6352,7596,18683,4,3,495240516,17576,0,350.1666667,11,267
4254,1,0,0,1,1,9,0,29,6352,7596,18683,4,6,1754855881,17576,0,14789.22222,11,399
4255,1,0,0,1,1,9,0,29,6352,7596,18683,4,1,316662025,3375,0,269.5,11,234
4256,1,0,0,1,1,9,0,29,6352,7596,18683,4,7,2904239881,24389,0,9,11,795
4257,1,0,0,1,1,9,0,29,6352,7596,18683,4,9,2104607376,9261,0,3269.833333,11,454
4258,1,0,0,1,1,9,0,29,6352,7596,18683,4,5,1553305744,24389,0,1884.833333,11,399
4259,1,0,0,1,1,9,0,29,6352,7596,18683,4,10,3040088769,64000,0,695.5,11,498
4260,1,0,0,1,1,9,0,29,6352,7596,18683,4,12,2748275776,64000,0,1,11,806
4261,1,0,0,1,1,9,0,29,6352,7596,18683,4,4,856791441,59319,0,4383.722222,11,652
4262,1,0,0,1,1,9,0,29,6352,7596,18683,4,13,1910826369,42875,0,1480.166667,11,476
4263,1,0,0,1,1,9,0,29,6352,7596,18683,4,11,984767161,29791,0,3877.333333,11,421
4264,1,0,0,1,1,9,0,29,6352,7596,18683,4,14,1585234225,42875,0,10512.5,11,476
4265,1,0,0,1,1,9,0,29,6352,7596,18683,4,8,5599229584,571787,0,6355.722222,11,707
4266,1,0,0,1,1,9,0,29,6352,7596,18683,4,2,423371776,64000,0,1020.888889,11,245
4267,1,0,0,1,0,7,0,18,379,10566,16265,4,9,59444100,64,0,169,11,674
4268,1,0,0,1,0,7,0,18,379,10566,16265,4,11,5271616,27,0,4,11,146
4269,1,0,0,1,0,7,0,18,379,10566,16265,4,2,2172676,27,0,1,11,168
4270,1,0,0,1,0,7,0,18,379,10566,16265,4,8,17715681,343,0,25,11,355
4271,1,0,0,1,0,7,0,18,379,10566,16265,4,4,2027776,64,0,34.38888889,11,80
4272,1,0,0,1,0,7,0,18,379,10566,16265,4,12,5597956,27,0,4,11,256
4273,1,0,0,1,0,7,0,18,379,10566,16265,4,6,1179396,64,0,10.5,11,58
4274,1,0,0,1,0,7,0,18,379,10566,16265,4,3,3352561,8,0,33,11,146
4275,1,0,0,1,0,7,0,18,379,10566,16265,4,7,2202256,27,16,1,11,223
4276,1,0,0,1,0,7,0,18,379,10566,16265,4,5,1542564,27,0,1,11,47
4277,1,0,0,1,0,7,0,18,379,10566,16265,4,13,3147076,1,0,1,11,124
4278,1,0,0,1,0,7,0,18,379,10566,16265,4,10,9803161,512,0,4,11,245
4279,1,0,0,1,0,7,0,18,379,10566,16265,4,14,9504889,2197,0,9,11,256
4280,1,0,0,1,0,7,0,18,379,10566,16265,4,1,1923769,343,0,34.22222222,11,80
4281,1,1,0,1,0,0,0,30,2546,202140,328369,4,11,1.41549E+11,66430125,0,3721,11,6284
4282,1,1,0,1,0,0,0,30,2546,202140,328369,4,4,90908883121,18399744,0,2500,11,5657
4283,1,1,0,1,0,0,0,30,2546,202140,328369,4,10,1.85936E+11,77854483,0,7921,11,7989
4284,1,1,0,1,0,0,0,30,2546,202140,328369,4,12,1.95875E+11,97972181,0,1444,11,6537
4285,1,1,0,1,0,0,0,30,2546,202140,328369,4,2,91708431556,20346417,0,2116,11,5140
4286,1,1,0,1,0,0,0,30,2546,202140,328369,4,8,5.31505E+11,893056347,0,31329,11,11080
4287,1,1,0,1,0,0,0,30,2546,202140,328369,4,5,95293220416,38614472,0,2401,11,4843
4288,1,1,0,1,0,0,0,30,2546,202140,328369,4,14,2.27305E+11,76765625,0,3481,11,10222
4289,1,1,0,1,0,0,0,30,2546,202140,328369,4,7,1.91351E+11,25672375,0,13689,11,10057
4290,1,1,0,1,0,0,0,30,2546,202140,328369,4,13,1.51223E+11,67917312,0,729,11,6207
4291,1,1,0,1,0,0,0,30,2546,202140,328369,4,9,1.86306E+11,25672375,0,4900,11,6614
4292,1,1,0,1,0,0,0,30,2546,202140,328369,4,1,1.11565E+11,17373979,0,6561,11,5833
4293,1,1,0,1,0,0,0,30,2546,202140,328369,4,6,92892677089,34645976,0,3025,11,5602
4294,1,1,0,1,0,0,0,30,2546,202140,328369,4,3,99282338281,24137569,0,2809,11,5778
4295,1,1,0,1,0,8,0,30,8893,1139631,670763,4,12,6.59415E+11,406869021,2025,1089,11,13346
4296,1,1,0,1,0,8,0,30,8893,1139631,670763,4,9,6.8381E+11,128787625,1225,3844,11,13874
4297,1,1,0,1,0,8,0,30,8893,1139631,670763,4,4,3.51201E+11,53582633,729,1225,11,9100
4298,1,1,0,1,0,8,0,30,8893,1139631,670763,4,7,7.41822E+11,60698457,225,5041,11,20353
4299,1,1,0,1,0,8,0,30,8893,1139631,670763,4,6,3.75055E+11,30664297,100,1521,11,10156
4300,1,1,0,1,0,8,0,30,8893,1139631,670763,4,13,5.77711E+11,162771336,289,1849,11,18263
4301,1,1,0,1,0,8,0,30,8893,1139631,670763,4,5,3.06378E+11,41063625,2601,1089,11,8374
4302,1,1,0,1,0,8,0,30,8893,1139631,670763,4,2,3.91277E+11,42144192,0,729,11,8990
4303,1,1,0,1,0,8,0,30,8893,1139631,670763,4,10,5.48527E+11,198155287,900,961,11,11498
4304,1,1,0,1,0,8,0,30,8893,1139631,670763,4,3,3.02838E+11,37933056,676,961,11,8198
4305,1,1,0,1,0,8,0,30,8893,1139631,670763,4,8,2.80226E+12,4699421875,1849,12544,11,28669
4306,1,1,0,1,0,8,0,30,8893,1139631,670763,4,14,1.08465E+12,141420761,8281,2500,11,27261
4307,1,1,0,1,0,8,0,30,8893,1139631,670763,4,11,5.9835E+11,521660125,1681,1369,11,13016
4308,1,1,0,1,0,8,0,30,8893,1139631,670763,4,1,3.88894E+11,35611289,529,3481,11,9903
4309,1,0,0,0,0,8,0,30,9355,2745,12352,4,13,352162756,1331,0,48.55555556,11,157
4310,1,0,0,0,0,8,0,30,9355,2745,12352,4,7,461949049,343,0,1406.444444,11,91
4311,1,0,0,0,0,8,0,30,9355,2745,12352,4,5,264452644,216,0,608.9444444,11,91
4312,1,1,1,0,0,0,0,29,951,272397,1142390,4,2,61003566121,34012224,16,324,721,2896
4313,1,1,1,0,0,0,0,29,951,272397,1142390,4,1,63111488400,11543176,0,576,791,3611
4314,1,1,1,0,0,0,0,29,951,272397,1142390,4,3,1.03893E+11,60698457,16,961,801,4480
4315,1,1,1,0,0,0,0,29,951,272397,1142390,4,12,1.2139E+12,2102071041,1,121,11,11509
4316,1,1,1,0,0,0,0,29,951,272397,1142390,4,4,1.03358E+11,30664297,0,1225,951,4293
4317,1,1,1,0,0,0,0,29,951,272397,1142390,4,14,2.5581E+11,304821217,16,121,21,8869
4318,1,1,1,0,0,0,0,29,951,272397,1142390,4,5,1.06106E+11,44361864,0,1225,1161,5976
4319,1,1,1,0,0,0,0,29,951,272397,1142390,4,11,1.99238E+11,242970624,100,225,11,9903
4320,1,1,1,0,0,0,0,29,951,272397,1142390,4,7,3.72285E+11,48627125,9,5929,3631,19187
4321,1,1,1,0,0,0,0,29,951,272397,1142390,4,6,1.25012E+11,64964808,9,1681,901,4953
4322,1,1,1,0,0,0,0,29,951,272397,1142390,4,8,8.74058E+12,17555727799,1,10000,4011,19561
4323,1,1,1,0,0,0,0,29,951,272397,1142390,4,9,3.25111E+11,260917119,36,900,791,6757
4324,1,1,1,0,0,0,0,29,951,272397,1142390,4,10,1.31314E+11,225866529,4,1369,11,6702
4325,1,1,1,0,0,0,0,29,951,272397,1142390,4,13,1.52052E+11,547343432,100,196,11,4953
4326,1,0,0,0,0,16,0,6,2722,2310,405,4,9,17023876,8,4,117.6666667,11,80
4327,1,0,0,0,0,16,0,6,2722,2310,405,4,4,17464041,8,0,28.16666667,11,80
4328,1,0,0,0,0,16,0,6,2722,2310,405,4,5,13868176,1,0,29.22222222,11,69
4329,1,0,0,0,0,16,0,6,2722,2310,405,4,6,15264649,1,0,55.55555556,11,113
4330,1,0,0,0,0,16,0,6,2722,2310,405,4,8,67667076,27,0,44,11,124
4331,1,0,0,0,0,16,0,6,2722,2310,405,4,13,22146436,64,0,9,11,69
4332,1,0,0,0,0,16,0,6,2722,2310,405,4,3,8479744,64,0,10.94444444,11,69
4333,1,0,0,0,0,16,0,6,2722,2310,405,4,1,12027024,0,0,23.11111111,11,25
4334,1,0,0,0,0,16,0,6,2722,2310,405,4,12,11128896,27,361,29.33333333,11,36
4335,1,0,0,0,0,16,0,6,2722,2310,405,4,14,31393609,0,1,97.16666667,11,91
4336,1,0,0,0,0,16,0,6,2722,2310,405,4,11,7529536,0,0,139.6666667,11,36
4337,1,0,0,0,0,16,0,6,2722,2310,405,4,10,16443025,1,9,147.1666667,11,91
4338,1,0,0,0,0,16,0,6,2722,2310,405,4,2,5784025,1,0,10.83333333,11,102
4339,1,0,0,0,0,16,0,6,2722,2310,405,4,7,27311076,27,0,59.72222222,11,179
4340,1,0,0,0,0,8,0,30,1127,8640,18813,4,4,1215428769,10648,4,4362.555556,11,113
4341,1,0,0,0,0,8,0,30,1127,8640,18813,4,5,1840924836,27000,81,1,11,69
4342,1,0,0,0,0,8,0,30,1127,8640,18813,4,9,1090716676,13824,64,1095.666667,11,113
4343,1,0,0,0,0,8,0,30,1127,8640,18813,4,6,1848226081,3375,0,2260.722222,11,80
4344,1,0,0,0,0,8,0,30,1127,8640,18813,4,10,635493681,19683,0,4,11,102
4345,1,0,0,0,0,8,0,30,1127,8640,18813,4,2,930982144,17576,169,8607.166667,11,102
4346,1,0,0,0,0,8,0,30,1127,8640,18813,4,13,783272169,8000,0,2657,11,91
4347,1,0,0,0,1,20,0,4,1116,1083,457,5,12,27225,0,0,4.722222222,11,28.05555556
4348,1,0,0,0,1,20,0,4,1116,1083,457,5,8,22201,0,0,5.055555556,11,23.16666667
4349,1,0,0,0,1,20,0,4,1116,1083,457,5,13,80656,0,0,10.88888889,11,14
4350,1,0,0,0,1,20,0,4,1116,1083,457,5,14,3136,0,0,2.611111111,11,34.16666667
4351,1,0,0,0,1,20,0,4,1116,1083,457,5,6,729,0,0,2.444444444,11,34.16666667
4352,1,0,0,0,1,20,0,4,1116,1083,457,5,5,324,0,0,2.444444444,11,34.16666667
4353,1,0,0,0,1,20,0,4,1116,1083,457,5,2,1764,0,0,2.444444444,11,34.16666667
4354,1,0,0,0,1,20,0,4,1116,1083,457,5,10,6084,0,0,2.611111111,11,27.44444444
4355,1,0,0,0,1,20,0,4,1116,1083,457,5,3,1764,0,0,2.444444444,11,34.16666667
4356,1,0,0,0,1,20,0,4,1116,1083,457,5,11,16641,0,0,4.722222222,11,25.61111111
4357,1,0,0,0,1,20,0,4,1116,1083,457,5,7,6889,0,0,2.888888889,11,26.22222222
4358,1,0,0,0,1,20,0,4,1116,1083,457,5,4,2601,0,0,2.444444444,11,34.16666667
4359,1,0,0,0,1,20,0,4,1116,1083,457,5,9,35344,0,0,4.944444444,11,32.94444444
4360,1,0,0,0,1,20,0,4,1116,1083,457,5,1,14641,0,0,4.722222222,11,26.83333333
4361,1,0,0,1,1,0,0,17,2304,60849,84281,4,9,2833752289,35937,0,3574.277778,11,201
4362,1,0,0,1,1,0,0,17,2304,60849,84281,4,5,2565422500,13824,0,1,11,300
4363,1,0,0,1,1,0,0,17,2304,60849,84281,4,4,1172720025,3375,0,798.2777778,11,333
4364,1,0,0,1,1,0,0,17,2304,60849,84281,4,13,1408500900,1728,0,920.8333333,11,212
4365,1,0,0,1,1,0,0,17,2304,60849,84281,4,10,4092672676,24389,0,12073,11,487
4366,1,0,0,1,1,0,0,17,2304,60849,84281,4,2,1277991001,21952,0,333,11,179
4367,1,0,0,1,1,0,0,17,2304,60849,84281,4,3,2102589316,5832,0,3270.277778,11,168
4368,1,0,0,1,1,0,0,17,2304,60849,84281,4,7,2281781824,729,0,4,11,773
4369,1,0,0,1,1,0,0,17,2304,60849,84281,4,6,1516790916,12167,0,1105.277778,11,124
4370,1,0,0,1,1,0,0,17,2304,60849,84281,4,14,1149820281,3375,0,4,11,267
4371,1,0,0,1,1,0,0,17,2304,60849,84281,4,11,619611664,6859,0,2778.666667,11,157
4372,1,0,0,1,1,0,0,17,2304,60849,84281,4,1,2281017600,5832,0,32.05555556,11,102
4373,1,0,0,1,1,0,0,17,2304,60849,84281,4,8,33721445956,16194277,0,8732.055556,11,1202
4374,1,0,0,1,1,0,0,17,2304,60849,84281,4,12,1017801409,1728,0,958.2777778,11,135
4375,1,0,0,0,0,8,0,22,1193,5202,8608,4,11,6943225,5832,0,1,11,25
4376,1,0,0,0,0,8,0,22,1193,5202,8608,4,9,12222016,216,0,17.11111111,11,124
4377,1,0,0,0,0,8,0,22,1193,5202,8608,4,3,3519376,125,0,4,11,36
4378,1,0,0,0,0,8,0,22,1193,5202,8608,4,10,11512449,343,0,4,11,69
4379,1,0,0,0,0,8,0,22,1193,5202,8608,4,6,17189316,5832,4,4,11,157
4380,1,0,0,0,0,8,0,22,1193,5202,8608,4,14,18905104,15625,0,36,11,124
4381,1,0,0,0,0,8,0,22,1193,5202,8608,4,12,8282884,17576,0,16,11,168
4382,1,0,0,0,0,8,0,22,1193,5202,8608,4,5,3721041,1331,36,16,11,124
